date,CO,NO,NO2,PM2.5,NOX,PM10,SO2,WSR,WDR,Zona
2024-07-19 02:00:00,0.83,2.2,10.3,20.82,12.5,35.0,1.8,5.5,76.0,SURESTE
2024-07-19 03:00:00,0.66,7.9,23.3,30.26,31.5,66.0,2.7,5.0,358.0,CENTRO
2024-07-19 03:00:00,0.74,10.7,16.9,12.0,27.6,64.0,2.6,2.2,354.0,NORTE
2024-07-19 03:00:00,0.86,2.5,16.3,21.99,18.7,33.0,1.8,3.7,15.0,SURESTE
2024-07-19 04:00:00,0.79,12.7,23.4,28.48,36.4,76.0,2.7,3.3,11.0,CENTRO
2024-07-19 04:00:00,0.76,10.2,16.8,12.0,27.0,62.0,2.8,1.7,339.0,NORTE
2024-07-19 04:00:00,0.86,2.5,15.9,19.43,18.3,43.0,1.8,2.2,83.0,SURESTE
2024-07-19 05:00:00,0.75,14.1,21.3,31.48,35.7,72.0,2.7,1.8,338.0,CENTRO
2024-07-19 05:00:00,0.87,20.5,17.5,13.0,38.1,68.0,2.9,1.4,354.0,NORTE
2024-07-19 05:00:00,0.88,4.8,14.1,16.53,18.9,41.0,1.9,2.0,236.0,SURESTE
2024-07-19 06:00:00,1.16,14.1,22.0,26.77,36.3,59.0,2.7,2.3,6.0,CENTRO
2024-07-19 06:00:00,0.84,12.3,15.5,12.0,27.7,64.0,2.7,2.8,4.0,NORTE
2024-07-19 06:00:00,0.85,6.3,19.2,17.0,25.6,35.0,2.0,2.7,315.0,SURESTE
2024-07-19 07:00:00,0.75,15.4,21.0,30.35,36.7,69.0,2.6,4.0,341.0,CENTRO
2024-07-19 07:00:00,0.82,9.0,11.6,13.0,20.5,55.0,2.9,5.4,37.0,NORTE
2024-07-19 07:00:00,0.93,14.8,19.5,17.52,34.4,53.0,2.0,2.3,300.0,SURESTE
2024-07-19 08:00:00,0.69,13.9,18.3,26.13,32.5,62.0,2.6,3.3,342.0,CENTRO
2024-07-19 08:00:00,0.77,6.0,9.0,21.0,15.0,56.0,3.0,4.9,39.0,NORTE
2024-07-19 08:00:00,1.13,24.7,22.8,18.53,47.3,41.0,2.1,2.8,299.0,SURESTE
2024-07-19 09:00:00,0.74,13.1,17.7,27.23,31.1,50.0,2.6,5.7,14.0,CENTRO
2024-07-19 09:00:00,0.75,4.5,8.2,17.0,12.7,76.0,2.9,3.7,30.0,NORTE
2024-07-19 09:00:00,1.17,22.4,27.0,21.65,49.3,60.0,2.4,5.2,309.0,SURESTE
2024-07-19 10:00:00,1.07,11.4,19.5,26.14,31.2,59.0,2.7,7.1,28.0,CENTRO
2024-07-19 10:00:00,0.76,3.3,6.4,17.0,9.6,82.0,3.3,4.2,73.0,NORTE
2024-07-19 10:00:00,1.03,11.3,20.3,23.71,31.6,67.0,2.5,7.3,24.0,SURESTE
2024-07-19 11:00:00,0.79,8.4,17.6,27.64,26.2,61.0,2.6,7.6,35.0,CENTRO
2024-07-19 11:00:00,0.76,2.2,4.4,19.0,6.6,85.0,4.4,6.0,99.0,NORTE
2024-07-19 11:00:00,0.85,6.9,15.8,28.57,22.6,67.0,3.3,5.3,54.0,SURESTE
2024-07-19 12:00:00,0.7,5.8,17.0,36.67,23.1,72.0,2.6,7.7,11.0,CENTRO
2024-07-19 12:00:00,0.76,2.2,5.2,20.0,7.4,80.0,4.8,6.9,111.0,NORTE
2024-07-19 12:00:00,0.84,3.8,11.8,30.13,15.5,72.0,4.1,8.3,83.0,SURESTE
2024-07-19 13:00:00,0.57,4.7,13.8,42.46,18.7,83.0,2.6,8.8,57.0,CENTRO
2024-07-19 13:00:00,0.77,2.9,5.9,18.0,8.8,77.0,3.6,8.7,127.0,NORTE
2024-07-19 13:00:00,0.83,4.9,13.1,29.52,18.0,70.0,2.7,11.2,76.0,SURESTE
2024-07-19 14:00:00,0.58,3.5,12.4,35.78,16.2,75.0,2.6,10.1,75.0,CENTRO
2024-07-19 14:00:00,0.76,2.7,4.8,16.0,7.5,83.0,3.3,9.7,110.0,NORTE
2024-07-19 14:00:00,0.86,2.9,8.8,29.66,11.7,78.0,3.6,14.1,80.0,SURESTE
2024-07-19 15:00:00,0.57,3.0,11.0,36.06,14.2,74.0,2.5,13.5,54.0,CENTRO
2024-07-19 15:00:00,0.75,3.6,6.9,17.0,10.5,62.0,4.1,9.8,122.0,NORTE
2024-07-19 15:00:00,0.85,2.8,7.6,24.91,10.3,92.0,11.1,14.9,105.0,SURESTE
2024-07-19 16:00:00,0.54,2.8,9.6,50.0,12.6,86.0,2.6,14.5,65.0,CENTRO
2024-07-19 16:00:00,0.78,3.4,7.7,17.0,11.1,64.0,3.7,9.9,129.0,NORTE
2024-07-19 16:00:00,0.75,3.0,5.5,28.46,8.5,98.0,9.0,13.7,133.0,SURESTE
2024-07-19 17:00:00,0.53,3.2,9.7,48.09,13.1,80.0,2.6,14.3,78.0,CENTRO
2024-07-19 17:00:00,0.79,3.0,7.7,,10.7,59.0,3.4,9.6,130.0,NORTE
2024-07-19 17:00:00,0.8,3.3,5.2,22.92,8.5,70.0,3.9,13.7,130.0,SURESTE
2024-07-19 18:00:00,0.51,2.8,9.7,31.39,12.8,69.0,2.5,12.9,88.0,CENTRO
2024-07-19 18:00:00,0.86,2.5,8.9,19.0,11.4,66.0,3.2,10.0,120.0,NORTE
2024-07-19 18:00:00,0.74,3.0,5.8,23.11,8.8,56.0,2.8,12.1,150.0,SURESTE
2024-07-19 19:00:00,0.53,2.7,10.4,27.86,13.3,65.0,2.6,11.2,91.0,CENTRO
2024-07-19 19:00:00,0.97,2.7,12.2,22.0,14.9,74.0,3.0,8.6,127.0,NORTE
2024-07-19 19:00:00,0.79,3.1,8.0,18.18,11.1,53.0,2.6,11.9,152.0,SURESTE
2024-07-19 20:00:00,0.54,2.2,12.3,28.78,14.7,65.0,2.5,9.3,108.0,CENTRO
2024-07-19 20:00:00,0.98,3.6,13.1,23.0,16.7,92.0,2.9,7.5,143.0,NORTE
2024-07-19 20:00:00,0.81,2.9,8.0,15.28,10.9,64.0,2.5,9.7,144.0,SURESTE
2024-07-19 21:00:00,0.57,2.1,13.6,31.45,15.9,63.0,2.6,8.3,122.0,CENTRO
2024-07-19 21:00:00,0.99,2.9,13.5,24.0,16.5,97.0,2.8,6.4,141.0,NORTE
2024-07-19 21:00:00,0.77,2.8,7.4,12.91,10.2,73.0,2.4,9.8,139.0,SURESTE
2024-07-19 22:00:00,0.56,2.1,14.3,33.81,16.6,71.0,2.6,9.9,109.0,CENTRO
2024-07-19 22:00:00,1.05,16.5,16.7,28.0,33.3,99.0,2.8,6.6,110.0,NORTE
2024-07-19 22:00:00,0.73,2.7,6.0,11.7,8.7,70.0,2.3,9.1,134.0,SURESTE
2024-07-19 23:00:00,0.55,2.1,12.9,35.78,15.2,76.0,2.6,9.0,105.0,CENTRO
2024-07-19 23:00:00,0.81,2.9,12.0,19.0,14.9,155.0,2.8,8.0,135.0,NORTE
2024-07-19 23:00:00,0.69,2.5,4.8,12.26,7.4,70.0,2.5,10.3,140.0,SURESTE
2024-07-20 00:00:00,0.5,1.9,9.5,35.05,11.7,78.0,2.6,8.8,84.0,CENTRO
2024-07-20 00:00:00,0.81,10.4,9.9,20.0,20.3,91.0,2.8,4.7,58.0,NORTE
2024-07-20 00:00:00,0.73,2.2,6.3,20.54,8.6,78.0,2.2,14.0,120.0,SURESTE
2024-07-20 01:00:00,0.53,1.9,9.2,35.16,11.4,75.0,2.6,6.5,76.0,CENTRO
2024-07-20 01:00:00,,,,,,,,,,NORTE
2024-07-20 01:00:00,0.74,2.1,5.3,21.43,7.4,81.0,2.2,12.5,100.0,SURESTE
2024-07-20 02:00:00,0.54,1.8,6.7,33.85,8.8,76.0,2.6,5.3,104.0,CENTRO
2024-07-20 02:00:00,0.7,8.4,8.2,17.0,16.6,114.0,2.7,4.9,34.0,NORTE
2024-07-20 02:00:00,0.81,2.4,10.3,20.82,12.6,73.0,2.3,6.9,20.0,SURESTE
2024-07-20 03:00:00,0.53,3.9,11.8,36.35,15.9,75.0,2.6,7.1,42.0,CENTRO
2024-07-20 03:00:00,0.69,5.0,8.8,17.0,13.8,84.0,2.6,5.1,55.0,NORTE
2024-07-20 03:00:00,0.75,2.2,7.7,21.99,9.9,89.0,2.1,9.3,65.0,SURESTE
2024-07-20 04:00:00,0.5,6.5,13.3,33.39,20.0,87.0,2.6,5.3,54.0,CENTRO
2024-07-20 04:00:00,0.75,10.6,9.5,,20.2,74.0,2.8,6.8,62.0,NORTE
2024-07-20 04:00:00,0.71,2.1,6.0,19.43,8.0,67.0,1.8,5.8,91.0,SURESTE
2024-07-20 05:00:00,0.6,5.7,15.5,33.62,21.5,80.0,,4.2,43.0,CENTRO
2024-07-20 05:00:00,0.76,13.6,8.9,18.0,22.5,86.0,2.7,6.1,42.0,NORTE
2024-07-20 05:00:00,0.72,2.5,9.4,16.53,11.9,57.0,1.9,6.7,39.0,SURESTE
2024-07-20 06:00:00,0.53,7.3,13.5,35.63,21.0,83.0,,4.6,43.0,CENTRO
2024-07-20 06:00:00,0.74,8.5,7.5,19.0,16.1,95.0,2.8,5.7,42.0,NORTE
2024-07-20 06:00:00,0.74,3.4,10.0,17.0,13.4,59.0,2.1,5.7,44.0,SURESTE
2024-07-20 07:00:00,0.59,7.6,12.4,37.15,20.2,80.0,,6.2,6.0,CENTRO
2024-07-20 07:00:00,0.77,6.9,6.4,22.0,13.4,84.0,2.7,5.7,5.0,NORTE
2024-07-20 07:00:00,0.8,8.8,11.7,17.52,20.3,59.0,2.2,2.2,342.0,SURESTE
2024-07-20 08:00:00,0.79,12.7,11.5,36.66,24.5,75.0,2.7,5.5,7.0,CENTRO
2024-07-20 08:00:00,0.75,6.0,6.6,23.0,12.6,78.0,2.7,4.6,348.0,NORTE
2024-07-20 08:00:00,0.85,11.5,12.1,18.53,23.5,62.0,2.2,3.1,334.0,SURESTE
2024-07-20 09:00:00,1.59,12.7,12.6,53.35,25.6,91.0,3.8,5.2,341.0,CENTRO
2024-07-20 09:00:00,0.8,4.4,7.8,24.0,12.2,78.0,2.9,2.6,42.0,NORTE
2024-07-20 09:00:00,0.93,13.0,13.2,21.65,26.2,83.0,2.2,4.9,325.0,SURESTE
2024-07-20 10:00:00,0.85,9.5,13.3,49.61,23.1,117.0,2.9,5.2,347.0,CENTRO
2024-07-20 10:00:00,0.82,4.1,9.3,26.0,13.4,101.0,3.2,5.3,117.0,NORTE
2024-07-20 10:00:00,1.07,17.2,20.4,23.71,37.6,90.0,2.4,5.3,316.0,SURESTE
2024-07-20 11:00:00,0.73,7.8,17.9,46.27,25.9,118.0,2.6,6.5,7.0,CENTRO
2024-07-20 11:00:00,0.81,3.7,7.8,19.0,11.5,124.0,3.3,8.8,125.0,NORTE
2024-07-20 11:00:00,1.07,9.9,22.3,28.57,32.2,105.0,2.9,5.8,53.0,SURESTE
2024-07-20 12:00:00,0.82,8.2,25.3,50.9,33.6,103.0,2.6,9.1,46.0,CENTRO
2024-07-20 12:00:00,0.77,2.5,5.5,19.0,8.0,88.0,9.6,10.6,121.0,NORTE
2024-07-20 12:00:00,0.95,4.2,14.0,30.13,18.1,113.0,3.0,12.4,74.0,SURESTE
2024-07-20 13:00:00,0.64,2.8,13.1,40.06,16.1,107.0,2.5,12.1,53.0,CENTRO
2024-07-20 13:00:00,0.76,2.1,5.4,23.0,7.6,99.0,15.3,10.8,130.0,NORTE
2024-07-20 13:00:00,0.89,3.4,8.8,29.52,12.2,113.0,2.6,15.9,110.0,SURESTE
2024-07-20 14:00:00,0.54,2.9,8.0,31.44,11.2,92.0,2.6,14.7,75.0,CENTRO
2024-07-20 14:00:00,0.8,2.7,4.8,16.0,7.4,90.0,8.3,11.0,128.0,NORTE
2024-07-20 14:00:00,0.83,3.6,6.1,29.66,9.6,96.0,2.3,16.1,116.0,SURESTE
2024-07-20 15:00:00,0.52,2.7,6.3,30.46,9.3,78.0,2.6,13.7,67.0,CENTRO
2024-07-20 15:00:00,0.77,2.6,4.7,14.0,7.3,66.0,4.8,12.6,97.0,NORTE
2024-07-20 15:00:00,0.85,3.9,5.8,24.91,9.7,81.0,2.4,13.5,117.0,SURESTE
2024-07-20 16:00:00,0.49,2.8,5.5,25.97,8.5,67.0,2.6,15.2,74.0,CENTRO
2024-07-20 16:00:00,0.76,2.8,4.6,13.0,7.4,58.0,3.8,14.1,98.0,NORTE
2024-07-20 16:00:00,0.82,3.5,5.5,28.46,9.0,81.0,2.2,14.4,123.0,SURESTE
2024-07-20 17:00:00,0.5,2.8,6.8,25.82,9.8,64.0,2.6,14.1,80.0,CENTRO
2024-07-20 17:00:00,0.74,2.8,6.3,12.0,9.0,56.0,3.3,12.3,120.0,NORTE
2024-07-20 17:00:00,0.83,3.4,5.9,22.92,9.4,68.0,3.1,16.1,112.0,SURESTE
2024-07-20 18:00:00,0.5,,7.5,25.23,10.5,66.0,2.6,16.0,73.0,CENTRO
2024-07-20 18:00:00,0.8,2.2,7.5,12.0,9.7,47.0,4.2,11.7,132.0,NORTE
2024-07-20 18:00:00,0.91,4.7,9.4,23.11,14.1,72.0,3.3,15.7,74.0,SURESTE
2024-07-20 19:00:00,0.48,2.4,6.8,22.42,9.4,63.0,2.6,10.5,109.0,CENTRO
2024-07-20 19:00:00,0.97,2.5,9.6,16.0,12.1,48.0,3.5,9.7,145.0,NORTE
2024-07-20 19:00:00,0.85,3.3,8.8,18.18,12.0,61.0,3.8,10.4,123.0,SURESTE
2024-07-20 20:00:00,0.49,2.0,6.6,21.53,8.9,53.0,2.7,9.4,122.0,CENTRO
2024-07-20 20:00:00,0.95,2.3,6.4,14.0,8.7,60.0,3.1,10.2,152.0,NORTE
2024-07-20 20:00:00,0.77,2.9,7.5,15.28,10.4,52.0,3.1,10.1,141.0,SURESTE
2024-07-20 21:00:00,0.5,2.0,7.9,20.83,10.1,46.0,2.7,8.8,113.0,CENTRO
2024-07-20 21:00:00,0.82,2.0,4.7,12.0,6.8,47.0,2.8,13.0,149.0,NORTE
2024-07-20 21:00:00,0.72,2.7,5.4,12.91,8.1,45.0,2.5,13.6,137.0,SURESTE
2024-07-20 22:00:00,0.47,1.9,5.9,19.61,8.1,46.0,2.6,11.0,128.0,CENTRO
2024-07-20 22:00:00,0.79,2.1,4.4,9.0,6.4,41.0,2.7,12.8,138.0,NORTE
2024-07-20 22:00:00,0.86,5.0,8.9,11.7,13.8,34.0,2.1,13.1,118.0,SURESTE
2024-07-20 23:00:00,0.47,1.9,6.2,16.95,8.3,45.0,2.7,8.5,114.0,CENTRO
2024-07-20 23:00:00,0.78,1.9,6.2,9.0,8.1,32.0,2.7,8.5,132.0,NORTE
2024-07-20 23:00:00,0.7,2.6,3.7,12.26,6.3,44.0,2.1,18.5,120.0,SURESTE
2024-07-21 00:00:00,0.45,,4.8,15.39,6.9,41.0,2.6,8.7,115.0,CENTRO
2024-07-21 00:00:00,0.74,1.8,5.8,8.0,7.6,40.0,2.7,6.4,137.0,NORTE
2024-07-21 00:00:00,0.7,2.2,3.6,7.52,5.8,26.0,1.9,18.3,105.0,SURESTE
2024-07-21 01:00:00,0.48,2.0,5.0,14.48,7.1,38.0,2.7,8.6,87.0,CENTRO
2024-07-21 01:00:00,0.74,4.8,8.0,9.0,12.9,37.0,2.7,5.6,63.0,NORTE
2024-07-21 01:00:00,0.71,2.3,4.6,6.93,6.8,18.0,1.8,13.2,98.0,SURESTE
2024-07-21 02:00:00,0.52,1.9,9.3,15.75,11.5,43.0,2.6,6.3,38.0,CENTRO
2024-07-21 02:00:00,0.69,3.5,8.6,9.0,12.0,54.0,2.8,6.5,65.0,NORTE
2024-07-21 02:00:00,0.74,2.5,5.4,7.2,7.8,25.0,1.9,10.2,89.0,SURESTE
2024-07-21 03:00:00,0.53,9.6,18.1,24.08,28.1,43.0,2.7,5.4,15.0,CENTRO
2024-07-21 03:00:00,0.67,2.3,6.1,,8.3,39.0,2.6,5.4,94.0,NORTE
2024-07-21 03:00:00,0.76,2.0,6.3,5.84,8.3,32.0,1.8,7.0,81.0,SURESTE
2024-07-21 04:00:00,0.6,3.5,14.7,21.48,18.4,63.0,2.8,5.7,59.0,CENTRO
2024-07-21 04:00:00,0.67,2.3,6.9,,9.3,41.0,2.7,4.8,45.0,NORTE
2024-07-21 04:00:00,0.75,2.2,8.6,5.15,10.8,31.0,1.8,7.1,52.0,SURESTE
2024-07-21 05:00:00,0.58,3.7,14.5,21.66,18.4,62.0,2.6,5.4,39.0,CENTRO
2024-07-21 05:00:00,0.7,6.0,8.3,11.0,14.3,31.0,2.8,5.9,41.0,NORTE
2024-07-21 05:00:00,0.72,2.1,7.1,4.98,9.1,32.0,2.0,4.5,45.0,SURESTE
2024-07-21 06:00:00,0.61,3.4,14.5,26.47,18.1,49.0,2.6,3.1,8.0,CENTRO
2024-07-21 06:00:00,0.71,5.3,7.0,13.0,12.3,45.0,2.7,3.5,29.0,NORTE
2024-07-21 06:00:00,0.74,2.1,7.8,6.14,9.8,29.0,2.2,3.1,55.0,SURESTE
2024-07-21 07:00:00,0.64,5.6,13.6,25.39,19.4,52.0,2.8,4.5,14.0,CENTRO
2024-07-21 07:00:00,0.74,6.1,6.8,17.0,12.8,44.0,2.8,4.0,45.0,NORTE
2024-07-21 07:00:00,0.74,2.8,8.5,7.94,11.2,29.0,2.3,2.4,211.0,SURESTE
2024-07-21 08:00:00,0.62,6.0,9.3,29.59,15.5,55.0,2.6,5.1,2.0,CENTRO
2024-07-21 08:00:00,0.77,6.2,7.3,18.0,13.5,47.0,2.6,4.1,13.0,NORTE
2024-07-21 08:00:00,0.76,5.2,8.8,10.37,13.9,40.0,2.2,2.4,86.0,SURESTE
2024-07-21 09:00:00,0.63,6.5,9.9,33.03,16.7,50.0,2.6,5.7,6.0,CENTRO
2024-07-21 09:00:00,0.77,5.3,7.5,20.0,12.7,53.0,3.0,4.3,54.0,NORTE
2024-07-21 09:00:00,0.79,6.5,8.7,15.82,15.1,42.0,2.2,5.3,47.0,SURESTE
2024-07-21 10:00:00,0.58,5.5,9.1,34.01,14.9,54.0,2.6,5.1,19.0,CENTRO
2024-07-21 10:00:00,0.75,3.4,6.3,18.0,9.8,72.0,3.4,4.9,99.0,NORTE
2024-07-21 10:00:00,0.86,7.8,11.0,18.64,18.6,43.0,2.6,5.9,356.0,SURESTE
2024-07-21 11:00:00,0.59,3.6,9.4,31.76,13.3,55.0,2.5,5.8,350.0,CENTRO
2024-07-21 11:00:00,0.75,2.3,3.8,14.0,6.1,62.0,3.9,9.4,118.0,NORTE
2024-07-21 11:00:00,0.89,5.2,11.5,17.43,16.6,50.0,2.8,7.2,39.0,SURESTE
2024-07-21 12:00:00,0.73,5.9,15.7,37.09,21.8,56.0,2.7,9.0,53.0,CENTRO
2024-07-21 12:00:00,0.76,2.2,4.1,17.0,6.3,50.0,4.7,11.2,122.0,NORTE
2024-07-21 12:00:00,0.86,4.2,10.4,18.16,14.5,54.0,2.8,12.5,77.0,SURESTE
2024-07-21 13:00:00,0.55,3.0,9.1,30.51,12.3,64.0,2.7,13.1,51.0,CENTRO
2024-07-21 13:00:00,0.76,2.3,3.8,13.0,6.1,46.0,4.1,9.2,131.0,NORTE
2024-07-21 13:00:00,0.84,3.2,7.5,18.19,10.7,57.0,4.7,16.8,94.0,SURESTE
2024-07-21 14:00:00,0.51,2.2,6.5,43.36,9.0,62.0,3.2,14.3,61.0,CENTRO
2024-07-21 14:00:00,0.74,2.1,2.9,10.0,5.0,39.0,3.4,9.0,148.0,NORTE
2024-07-21 14:00:00,0.82,3.3,7.2,,10.5,72.0,7.9,17.3,116.0,SURESTE
2024-07-21 15:00:00,0.46,2.0,5.4,44.81,7.7,69.0,3.1,8.9,130.0,CENTRO
2024-07-21 15:00:00,0.74,2.2,3.2,11.0,5.4,40.0,3.1,10.2,134.0,NORTE
2024-07-21 15:00:00,0.78,3.2,5.8,,9.0,72.0,6.1,12.6,127.0,SURESTE
2024-07-21 16:00:00,0.44,2.1,3.8,29.63,6.1,59.0,3.0,9.9,138.0,CENTRO
2024-07-21 16:00:00,0.74,2.2,4.0,12.0,6.2,32.0,4.5,11.3,130.0,NORTE
2024-07-21 16:00:00,0.8,3.5,4.8,,8.3,45.0,3.5,14.2,118.0,SURESTE
2024-07-21 17:00:00,0.45,2.1,3.6,19.43,6.0,47.0,3.0,10.1,112.0,CENTRO
2024-07-21 17:00:00,0.75,2.4,5.1,11.0,7.4,29.0,5.6,11.2,124.0,NORTE
2024-07-21 17:00:00,0.78,3.3,4.8,,8.1,40.0,2.9,15.1,130.0,SURESTE
2024-07-21 18:00:00,0.46,,4.5,17.5,6.8,40.0,2.7,11.2,109.0,CENTRO
2024-07-21 18:00:00,0.8,2.1,6.5,11.0,8.6,28.0,4.1,10.6,120.0,NORTE
2024-07-21 18:00:00,0.73,3.1,4.9,,8.0,32.0,2.6,13.7,141.0,SURESTE
2024-07-21 19:00:00,0.46,2.0,4.0,16.5,6.2,39.0,2.7,10.4,121.0,CENTRO
2024-07-21 19:00:00,0.82,2.2,6.1,,8.2,26.0,3.4,13.3,141.0,NORTE
2024-07-21 19:00:00,0.74,3.0,5.6,,8.6,26.0,2.5,11.5,147.0,SURESTE
2024-07-21 20:00:00,0.45,1.9,5.4,15.06,7.5,37.0,2.7,10.2,120.0,CENTRO
2024-07-21 20:00:00,0.88,2.3,11.0,9.0,13.3,46.0,3.2,8.8,170.0,NORTE
2024-07-21 20:00:00,0.75,2.7,5.6,,8.3,22.0,2.4,11.9,140.0,SURESTE
2024-07-21 21:00:00,0.48,1.9,6.5,13.33,8.6,36.0,2.7,11.2,112.0,CENTRO
2024-07-21 21:00:00,0.9,2.2,11.8,10.0,14.0,32.0,3.2,8.2,91.0,NORTE
2024-07-21 21:00:00,0.71,2.6,4.5,,7.1,21.0,2.3,14.5,148.0,SURESTE
2024-07-21 22:00:00,0.47,1.8,5.2,12.23,7.2,36.0,2.6,11.4,122.0,CENTRO
2024-07-21 22:00:00,0.79,2.0,8.0,7.0,10.0,49.0,2.9,7.4,112.0,NORTE
2024-07-21 22:00:00,0.83,2.5,11.1,,13.6,30.0,2.1,7.7,351.0,SURESTE
2024-07-21 23:00:00,0.45,1.9,5.6,10.8,7.7,32.0,2.7,7.9,59.0,CENTRO
2024-07-21 23:00:00,0.74,1.8,6.6,6.0,8.4,34.0,2.8,8.0,112.0,NORTE
2024-07-21 23:00:00,0.79,2.4,10.4,,12.7,50.0,2.0,6.7,296.0,SURESTE
2024-07-22 00:00:00,0.47,1.8,6.8,10.8,8.9,32.0,2.7,6.9,68.0,CENTRO
2024-07-22 00:00:00,0.72,1.7,6.5,6.0,8.2,29.0,2.7,6.8,102.0,NORTE
2024-07-22 00:00:00,0.78,2.1,8.3,7.52,10.3,23.0,2.0,6.9,112.0,SURESTE
2024-07-22 01:00:00,0.55,2.9,16.4,11.0,19.5,28.0,2.8,7.3,25.0,CENTRO
2024-07-22 01:00:00,0.7,1.9,8.8,,10.7,35.0,2.8,5.8,76.0,NORTE
2024-07-22 01:00:00,0.75,2.0,5.7,6.93,7.7,24.0,2.0,11.1,87.0,SURESTE
2024-07-22 02:00:00,0.48,3.3,14.5,10.6,17.9,49.0,2.9,7.5,44.0,CENTRO
2024-07-22 02:00:00,0.66,2.5,9.5,7.0,12.0,42.0,2.7,5.7,70.0,NORTE
2024-07-22 02:00:00,0.68,2.0,3.7,7.2,5.6,17.0,2.0,9.9,113.0,SURESTE
2024-07-22 03:00:00,0.5,3.5,14.8,13.92,18.5,50.0,3.0,6.6,55.0,CENTRO
2024-07-22 03:00:00,0.67,2.0,11.2,7.0,13.1,41.0,2.6,7.3,51.0,NORTE
2024-07-22 03:00:00,0.68,1.9,3.0,5.84,4.9,13.0,2.0,9.0,92.0,SURESTE
2024-07-22 04:00:00,0.51,2.5,15.0,12.69,17.7,46.0,3.0,4.9,74.0,CENTRO
2024-07-22 04:00:00,0.67,1.9,7.3,8.0,9.2,45.0,2.8,7.1,79.0,NORTE
2024-07-22 04:00:00,0.66,1.9,3.3,5.15,5.2,14.0,1.9,6.7,69.0,SURESTE
2024-07-22 05:00:00,0.55,2.0,13.3,12.68,15.4,41.0,2.9,4.8,23.0,CENTRO
2024-07-22 05:00:00,0.72,2.5,8.6,9.0,11.1,46.0,2.7,6.3,108.0,NORTE
2024-07-22 05:00:00,0.68,2.0,7.0,4.98,8.9,15.0,2.0,5.5,46.0,SURESTE
2024-07-22 06:00:00,0.61,2.3,15.0,15.44,17.5,48.0,2.9,5.2,20.0,CENTRO
2024-07-22 06:00:00,0.78,3.8,8.8,12.0,12.6,48.0,2.7,6.4,108.0,NORTE
2024-07-22 06:00:00,0.68,2.0,8.8,6.14,10.7,16.0,1.9,7.1,85.0,SURESTE
2024-07-22 07:00:00,0.56,6.1,17.7,18.59,24.0,55.0,2.9,6.3,59.0,CENTRO
2024-07-22 07:00:00,0.79,5.2,8.0,14.0,13.1,50.0,2.8,6.7,85.0,NORTE
2024-07-22 07:00:00,0.75,2.9,12.2,7.94,15.0,23.0,2.5,8.3,88.0,SURESTE
2024-07-22 08:00:00,0.63,12.7,18.1,23.98,31.0,49.0,2.9,7.9,71.0,CENTRO
2024-07-22 08:00:00,0.79,4.9,6.7,16.0,11.6,58.0,3.2,5.9,72.0,NORTE
2024-07-22 08:00:00,0.81,4.1,10.4,10.37,14.5,29.0,2.8,10.1,96.0,SURESTE
2024-07-22 09:00:00,0.7,14.9,18.7,22.98,33.9,50.0,3.2,6.8,57.0,CENTRO
2024-07-22 09:00:00,0.79,3.6,6.8,18.0,10.4,51.0,3.3,5.4,63.0,NORTE
2024-07-22 09:00:00,0.8,5.7,8.2,15.82,13.9,46.0,2.5,10.0,91.0,SURESTE
2024-07-22 10:00:00,0.76,11.7,18.3,28.16,30.3,68.0,3.4,7.7,13.0,CENTRO
2024-07-22 10:00:00,0.8,3.2,7.7,20.0,10.9,56.0,4.4,7.0,96.0,NORTE
2024-07-22 10:00:00,0.79,5.0,9.2,18.64,14.2,41.0,2.2,7.5,74.0,SURESTE
2024-07-22 11:00:00,0.86,9.2,17.6,34.43,27.0,74.0,3.6,8.9,22.0,CENTRO
2024-07-22 11:00:00,0.78,2.5,5.9,17.0,8.4,59.0,5.4,7.0,135.0,NORTE
2024-07-22 11:00:00,0.81,4.2,10.9,17.43,15.0,40.0,2.1,7.5,57.0,SURESTE
2024-07-22 12:00:00,0.65,8.3,21.2,41.47,29.8,98.0,3.3,10.7,27.0,CENTRO
2024-07-22 12:00:00,0.72,2.4,3.6,10.0,6.0,51.0,3.8,11.9,141.0,NORTE
2024-07-22 12:00:00,0.83,3.1,8.3,18.16,11.4,40.0,2.2,11.0,76.0,SURESTE
2024-07-22 13:00:00,0.56,3.1,9.7,45.0,13.1,83.0,3.2,10.9,47.0,CENTRO
2024-07-22 13:00:00,0.68,2.4,3.1,12.0,5.4,47.0,3.3,13.8,138.0,NORTE
2024-07-22 13:00:00,0.77,3.2,4.9,18.19,8.2,47.0,2.1,16.3,115.0,SURESTE
2024-07-22 14:00:00,0.5,3.0,6.3,15.88,9.5,55.0,3.0,12.3,100.0,CENTRO
2024-07-22 14:00:00,0.69,2.5,2.9,13.0,5.4,69.0,3.1,14.6,133.0,NORTE
2024-07-22 14:00:00,0.76,3.3,4.7,13.35,8.0,38.0,2.1,18.7,110.0,SURESTE
2024-07-22 15:00:00,0.49,3.1,5.6,17.47,8.9,37.0,2.9,14.0,83.0,CENTRO
2024-07-22 15:00:00,0.7,2.6,3.4,13.0,6.0,65.0,3.5,14.3,133.0,NORTE
2024-07-22 15:00:00,0.71,3.4,4.4,12.22,7.8,35.0,2.1,18.4,131.0,SURESTE
2024-07-22 16:00:00,0.45,3.0,4.8,20.32,8.1,44.0,2.9,14.4,113.0,CENTRO
